"id","summary_title","coords","lat","lng","URI","apiURI"
"term-119563","Cibyra","37.1596,29.4916","37.1596","29.4916","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119563","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119563"
"term-119564","Eumeneia-Fulvia","character(0)","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119564","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119564"
"term-119566","Lycia","-22.9363,-47.0805","-22.9363","-47.0805","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119566","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119566"
"term-119567","Cragus","36.3805,29.1931","36.3805","29.1931","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119567","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119567"
"term-119568","Masicytes","character(0)","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119568","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119568"
"term-119570","Aspendus","36.9404,31.1697","36.9404","31.1697","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119570","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119570"
"term-119571","Perge","36.9638,30.8547","36.9638","30.8547","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119571","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119571"
"term-119573","Cremna","37.4985,30.6888","37.4985","30.6888","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119573","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119573"
"term-119574","Selge","37.2295,31.1261","37.2295","31.1261","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119574","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119574"
"term-119575","Termessos","36.9842,30.4626","36.9842","30.4626","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119575","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119575"
"term-119577","Mallus","38.4226,-0.9731","38.4226","-0.9731","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119577","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119577"
"term-119578","Mopsus","character(0)","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119578","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119578"
"term-119580","Tarsus","36.9165,34.8951","36.9165","34.8951","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119580","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119580"
"term-119588","Ecbatana (Hamath)","character(0)","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119588","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119588"
"term-119593","Tyre","33.2721,35.1964","33.2721","35.1964","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119593","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119593"
"term-119595","Seleuceia Pieria","character(0)","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119595","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119595"
"term-119598","Sidon","33.5618,35.378","33.5618","35.378","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119598","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119598"
"term-119603","Edessa","40.8009,22.0501","40.8009","22.0501","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119603","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119603"
"term-119607","Hecatompylus","character(0)","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119607","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119607"
"term-119608","Bactria","38.5713,68.7961","38.5713","68.7961","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119608","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119608"
"term-119613","Cyrene","32.8207,21.8551","32.8207","21.8551","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119613","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119613"
"term-119615","Ledbury","52.0357,-2.4288","52.0357","-2.4288","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119615","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119615"
"term-119627","Central Italy","46.0097,9.282","46.0097","9.282","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119627","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119627"
"term-119635","Narbo","43.1838,3.0042","43.1838","3.0042","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119635","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119635"
"term-119636","Gallia Transalpina","character(0)","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119636","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119636"
"term-119637","Osca","42.1361,-0.0298","42.1361","-0.0298","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119637","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119637"
"term-119638","Laodiceia-ad-Lycum","character(0)","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119638","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119638"
"term-119641","Sardinia","40.0913,9.0306","40.0913","9.0306","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119641","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119641"
"term-119648","Kirtling","52.1848,0.4718","52.1848","0.4718","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119648","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119648"
"term-119650","Hunton Bridge","51.6921,-0.4347","51.6921","-0.4347","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119650","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119650"
"term-119651","King's Langley","51.2716,1.0741","51.2716","1.0741","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119651","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119651"
"term-119659","Philippines","12.7503,122.7312","12.7503","122.7312","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119659","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119659"
"term-119693","Madison","43.0748,-89.3838","43.0748","-89.3838","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119693","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119693"
"term-119698","Castile","42.772,-77.8967","42.772","-77.8967","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119698","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119698"
"term-119710","Nepal","28.1084,84.0917","28.1084","84.0917","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119710","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119710"
"term-119724","Denver","39.7392,-104.9849","39.7392","-104.9849","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119724","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119724"
"term-119790","Fukui","35.9264,136.6068","35.9264","136.6068","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119790","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119790"
"term-119862","Istanbul","41.0092,28.9662","41.0092","28.9662","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119862","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119862"
"term-119865","Charlestown","43.2387,-72.4246","43.2387","-72.4246","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119865","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119865"
"term-119866","Hadley","44.001,-95.8539","44.001","-95.8539","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119866","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119866"
"term-119872","North Hills","40.7809,-73.6765","40.7809","-73.6765","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119872","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119872"
"term-119873","Bryn Mawr","40.0198,-75.3046","40.0198","-75.3046","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119873","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119873"
"term-119875","Nevada City","39.2616,-121.0161","39.2616","-121.0161","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119875","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119875"
"term-119933","West Dean Tapestry Studio","character(0)","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119933","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119933"
"term-119953","Sherrington","51.137,-2.0702","51.137","-2.0702","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119953","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119953"
"term-119960","Davenport","41.5236,-90.5771","41.5236","-90.5771","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119960","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119960"
"term-119991","Hu","47.1818,19.5061","47.1818","19.5061","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-119991","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-119991"
"term-120023","San Juan Capistrano","33.5017,-117.6626","33.5017","-117.6626","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-120023","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-120023"
"term-120030","Northallerton","54.3405,-1.4345","54.3405","-1.4345","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-120030","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-120030"
"term-120037","Indonesia","-2.4834,117.8903","-2.4834","117.8903","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-120037","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-120037"
"term-120048","Lock Haven","41.1369,-77.4472","41.1369","-77.4472","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-120048","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-120048"
"term-120053","Krefeld","51.3331,6.5623","51.3331","6.5623","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-120053","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-120053"
"term-120065","Oxshott","51.3333,-0.3565","51.3333","-0.3565","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-120065","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-120065"
"term-120113","Cracow","-25.3301,150.2924","-25.3301","150.2924","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-120113","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-120113"
"term-120132","Mönchaltorf","47.3128,8.7223","47.3128","8.7223","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-120132","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-120132"
"term-120137","Cremona","45.2209,10.037","45.2209","10.037","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-120137","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-120137"
"term-120153","Troyes","48.2972,4.0746","48.2972","4.0746","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-120153","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-120153"
"term-120176","Artois","39.6196,-122.1939","39.6196","-122.1939","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-120176","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-120176"
"term-120223","Acre","32.9173,35.0861","32.9173","35.0861","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-120223","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-120223"
"term-120253","Cambron","50.1117,1.7697","50.1117","1.7697","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-120253","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-120253"
"term-120279","monastery of St Andre du Cateau-Bresis","character(0)","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-120279","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-120279"
"term-120306","France","46.6034,1.8883","46.6034","1.8883","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-120306","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-120306"
"term-120344","Olten","47.3497,7.9038","47.3497","7.9038","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-120344","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-120344"
"term-120346","Nashville","36.1623,-86.7743","36.1623","-86.7743","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-120346","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-120346"
"term-120365","Chipping Campden","52.0497,-1.7814","52.0497","-1.7814","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-120365","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-120365"
"term-120388","Bishops Castle","52.4936,-2.9979","52.4936","-2.9979","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-120388","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-120388"
"term-120395","Erbach","48.3275,9.8914","48.3275","9.8914","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-120395","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-120395"
"term-120404","Oude Loosdrecht","52.2069,5.1391","52.2069","5.1391","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-120404","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-120404"
"term-120446","Dolo","48.381,-2.3323","48.381","-2.3323","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-120446","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-120446"
"term-120813","Bergen","60.3943,5.3259","60.3943","5.3259","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-120813","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-120813"
"term-120820","Beaworthy","50.7553,-4.1691","50.7553","-4.1691","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-120820","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-120820"
"term-120873","Nuremburg","40.9409,-76.1724","40.9409","-76.1724","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-120873","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-120873"
"term-120886","Newport (Pembs)","52.0303,-4.8338","52.0303","-4.8338","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-120886","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-120886"
"term-120895","Saintonges","45.658,-0.1224","45.658","-0.1224","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-120895","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-120895"
"term-120949","La Granja de San Ildefonso","40.9006,-4.0055","40.9006","-4.0055","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-120949","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-120949"
"term-120950","Murano","45.4585,12.353","45.4585","12.353","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-120950","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-120950"
"term-121009","Broadway","40.7674,-73.9817","40.7674","-73.9817","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121009","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121009"
"term-121026","San Marino","43.9459,12.4583","43.9459","12.4583","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121026","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121026"
"term-121130","Dakhleh Oasis","character(0)","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121130","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121130"
"term-12119","Agano","37.8344,139.2259","37.8344","139.2259","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-12119","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-12119"
"term-121269","Caughley","-41.2932,174.7754","-41.2932","174.7754","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121269","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121269"
"term-121281","Ticehurst","51.0466,0.4149","51.0466","0.4149","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121281","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121281"
"term-121304","Fenton Low","53.005,-2.1593","53.005","-2.1593","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121304","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121304"
"term-12133","Nagasaki","33.1155,129.7874","33.1155","129.7874","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-12133","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-12133"
"term-121337","Stradbroke","52.3176,1.2728","52.3176","1.2728","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121337","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121337"
"term-121340","Dudelsheim","50.291,9.031","50.291","9.031","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121340","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121340"
"term-121346","Büdingen-Düdelsheim","50.291,9.031","50.291","9.031","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121346","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121346"
"term-121405","Austrian States","character(0)","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121405","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121405"
"term-121408","Algiers","36.7754,3.0602","36.7754","3.0602","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121408","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121408"
"term-121411","Argentina","-34.9965,-64.9673","-34.9965","-64.9673","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121411","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121411"
"term-121417","Akarnania","37.9879,23.7636","37.9879","23.7636","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121417","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121417"
"term-121423","Bermuda","32.3038,-64.7562","32.3038","-64.7562","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121423","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121423"
"term-121425","Bhutan","27.5495,90.5119","27.5495","90.5119","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121425","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121425"
"term-121429","Bolivia","-17.0569,-64.9912","-17.0569","-64.9912","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121429","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121429"
"term-121430","Brazil","-10.3333,-53.2","-10.3333","-53.2","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121430","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121430"
"term-121432","Rangoon","16.7967,96.161","16.7967","96.161","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121432","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121432"
"term-121438","Characene","character(0)","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121438","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121438"
"term-121439","Chile","-31.7613,-71.3188","-31.7613","-71.3188","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121439","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121439"
"term-121441","Taiwan","23.9739,120.982","23.9739","120.982","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121441","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121441"
"term-121443","Colombia","4.0999,-72.9088","4.0999","-72.9088","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121443","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121443"
"term-121447","Knossos","35.2981,25.1628","35.2981","25.1628","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121447","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121447"
"term-121450","Havana","23.1353,-82.359","23.1353","-82.359","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121450","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121450"
"term-121451","Cuba","23.0131,-80.8329","23.0131","-80.8329","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121451","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121451"
"term-121461","Ecuador","-1.3398,-79.3667","-1.3398","-79.3667","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121461","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121461"
"term-121468","French Indo-China","character(0)","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121468","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121468"
"term-121471","French West Africa","character(0)","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121471","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121471"
"term-121473","German States","39.9444,-82.9834","39.9444","-82.9834","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121473","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121473"
"term-121478","Honduras","15.2572,-86.0755","15.2572","-86.0755","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121478","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121478"
"term-121483","Imbros","40.2004,25.9085","40.2004","25.9085","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121483","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121483"
"term-121489","Italian States","39.9856,-83.0044","39.9856","-83.0044","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121489","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121489"
"term-121490","Kenya","1.442,38.4314","1.442","38.4314","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121490","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121490"
"term-121492","Kuwait","29.2734,47.4979","29.2734","47.4979","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121492","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121492"
"term-121494","Laos","20.0171,103.3783","20.0171","103.3783","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121494","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121494"
"term-121495","Larinum","41.8054,14.9168","41.8054","14.9168","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121495","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121495"
"term-121497","Latvia","56.8406,24.7538","56.8406","24.7538","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121497","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121497"
"term-121501","Macau","22.1758,113.5514","22.1758","113.5514","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121501","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121501"
"term-121502","Malaya","35.2919,-2.9409","35.2919","-2.9409","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121502","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121502"
"term-121503","Martinique","14.6368,-61.0158","14.6368","-61.0158","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121503","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121503"
"term-121505","Romania","45.9852,24.6859","45.9852","24.6859","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121505","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121505"
"term-121506","Moldova","47.288,28.5671","47.288","28.5671","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121506","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121506"
"term-121508","Mongolia","46.825,103.85","46.825","103.85","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121508","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121508"
"term-121515","al-Andalus","21.4447,39.8271","21.4447","39.8271","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121515","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121515"
"term-121521","New Caledonia","-21.302,165.4881","-21.302","165.4881","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121521","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121521"
"term-121522","Nicaragua","12.609,-85.2937","12.609","-85.2937","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121522","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121522"
"term-121527","Pakistan","30.3308,71.2475","30.3308","71.2475","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121527","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121527"
"term-121543","Qatar","25.3337,51.2295","25.3337","51.2295","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121543","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121543"
"term-121551","Saudi Arabia","25.6243,42.3528","25.6243","42.3528","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121551","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121551"
"term-121552","Schleswig-Holstein","54.1854,9.822","54.1854","9.822","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121552","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121552"
"term-121556","Serbia","44.1534,20.5514","44.1534","20.5514","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121556","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121556"
"term-121561","Slovakia","48.7412,19.4529","48.7412","19.4529","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121561","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121561"
"term-121568","Crimea","45.2835,34.2008","45.2835","34.2008","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121568","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121568"
"term-121579","Ukraine","49.4872,31.2718","49.4872","31.2718","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121579","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121579"
"term-121586","Uruguay","-32.8756,-56.0202","-32.8756","-56.0202","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121586","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121586"
"term-121593","Zambia","-14.5189,27.559","-14.5189","27.559","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121593","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121593"
"term-121621","Aegospotami","character(0)","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121621","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121621"
"term-121622","Aigeon","character(0)","NULL","NULL","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121622","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121622"
"term-121623","Akanthos","40.3947,23.8854","40.3947","23.8854","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121623","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121623"
"term-121624","Akragas","37.3123,13.5747","37.3123","13.5747","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121624","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121624"
"term-121626","Ambrakia","38.6663,21.7152","38.6663","21.7152","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121626","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121626"
"term-121627","Ardabil","38.4584,47.9313","38.4584","47.9313","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121627","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121627"
"term-121628","Arnstein","49.9781,9.9689","49.9781","9.9689","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121628","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121628"
"term-121629","Gorgan","36.8393,54.4321","36.8393","54.4321","https://data.fitzmuseum.cam.ac.uk/id/terminology/term-121629","https://data.fitzmuseum.cam.ac.uk/api/v1/places/term-121629"
